bridge,seed,k,epsilon,lambda,method,template_id,edge_precision,edge_recall,edge_f1,edge_tp,edge_fp,edge_fn,split_edge_f1,merge_edge_f1,overall_exact
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_4761053145b14c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_4ab29569081144,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_4c0163d3f99c49,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_4e127cbb55e04c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_54b2e5949b6b45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_56012c32041a4d,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_5d86a4a002b543,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_6165e389adc343,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_69fb4f594d254c,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_6fe7db67925c41,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_74a51a73734344,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_82f5b08b599d45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_884acb84dce545,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_8a05c9b749cd49,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_8b5ff2dabc6847,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_8d2bedc96ef046,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_92fb3cc3a45246,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_973e75d4a7674b,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_97a938e28dac4e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_9a0a43cdc3af46,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_9a5f698f3b0a45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_9f219f8df0464a,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_a55d977430114e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_a5b75559cb9948,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_a921c41ca6d345,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_af3090fd5a8e41,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_b4cbd20582704e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_b9bf779686bd4e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_c3072458ba8345,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_caca4a58c69345,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_d3f45b9bff6641,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_f5565584c7f64e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,eth_flow_fb213380199c4c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_01c14220d9f54a,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_0a3ef0aba3ca4b,0.14285714285714285,1.0,0.25,6,36,0,0.2,0.2,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_0f2e7b3b5e4745,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_138a01b288a64f,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_1d4ae101aa1c49,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_2220c5254ac740,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_245ab34090254a,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_27c5df1a880c49,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_2bd62a5688b140,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_2e0b4db4aaaf47,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_3303e42155eb4e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_374c0560539c4d,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_38ec3cf94a414d,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_3df3b017451a47,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_451da886e0a64e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_4761053145b14c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_4ab29569081144,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_4c0163d3f99c49,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_4e127cbb55e04c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_54b2e5949b6b45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_56012c32041a4d,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_5d86a4a002b543,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_6165e389adc343,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_69fb4f594d254c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_6fe7db67925c41,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_74a51a73734344,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_82f5b08b599d45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_884acb84dce545,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_8a05c9b749cd49,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_8b5ff2dabc6847,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_8d2bedc96ef046,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_92fb3cc3a45246,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_973e75d4a7674b,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_97a938e28dac4e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_9a0a43cdc3af46,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_9a5f698f3b0a45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_9f219f8df0464a,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_a55d977430114e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_a5b75559cb9948,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_a921c41ca6d345,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_af3090fd5a8e41,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_b4cbd20582704e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_b9bf779686bd4e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_c3072458ba8345,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_caca4a58c69345,0.15625,0.8333333333333334,0.2631578947368421,5,27,1,0.23529411764705882,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_d3f45b9bff6641,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_f5565584c7f64e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,CONDITIONAL_UOT_D4,eth_flow_fb213380199c4c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_01c14220d9f54a,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_0a3ef0aba3ca4b,0.0,0.0,0.0,0,0,6,0.0,0.0,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_0f2e7b3b5e4745,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_138a01b288a64f,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_1d4ae101aa1c49,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_2220c5254ac740,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_245ab34090254a,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_27c5df1a880c49,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_2bd62a5688b140,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_2e0b4db4aaaf47,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_3303e42155eb4e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_374c0560539c4d,0.16666666666666666,0.6666666666666666,0.26666666666666666,4,20,2,0.0,0.2857142857142857,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_38ec3cf94a414d,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_3df3b017451a47,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_451da886e0a64e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_4761053145b14c,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_4ab29569081144,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_4c0163d3f99c49,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_4e127cbb55e04c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_54b2e5949b6b45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_56012c32041a4d,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_5d86a4a002b543,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_6165e389adc343,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_69fb4f594d254c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_6fe7db67925c41,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_74a51a73734344,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_82f5b08b599d45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_884acb84dce545,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_8a05c9b749cd49,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_8b5ff2dabc6847,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_8d2bedc96ef046,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_92fb3cc3a45246,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_973e75d4a7674b,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_97a938e28dac4e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_9a0a43cdc3af46,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_9a5f698f3b0a45,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_9f219f8df0464a,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_a55d977430114e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_a5b75559cb9948,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_a921c41ca6d345,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_af3090fd5a8e41,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_b4cbd20582704e,0.0,0.0,0.0,0,0,6,0.0,0.0,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_b9bf779686bd4e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_c3072458ba8345,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_caca4a58c69345,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.21052631578947367,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_d3f45b9bff6641,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_f5565584c7f64e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,RAW_UOT_PLAN_D4,eth_flow_fb213380199c4c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_01c14220d9f54a,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_0a3ef0aba3ca4b,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_0f2e7b3b5e4745,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_138a01b288a64f,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_1d4ae101aa1c49,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_2220c5254ac740,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_245ab34090254a,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_27c5df1a880c49,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_2bd62a5688b140,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_2e0b4db4aaaf47,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_3303e42155eb4e,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.21052631578947367,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_374c0560539c4d,0.1875,1.0,0.3157894736842105,6,26,0,0.2857142857142857,0.2857142857142857,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_38ec3cf94a414d,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_3df3b017451a47,0.16216216216216217,1.0,0.27906976744186046,6,31,0,0.2,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_451da886e0a64e,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
Celer,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,eth_flow_4761053145b14c,0.16666666666666666,1.0,0.2857142857142857,6,30,0,0.2222222222222222,0.2222222222222222,0
